match_id,period_1_score,period_2_score,period_3_score,period_4_score,period_5_score,period_1_play_score,period_2_play_score,period_3_play_score,period_4_play_score,period_5_play_score,current_display,start_date,current_play_score
12017464,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017465,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017468,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017473,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017477,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017480,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017483,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017488,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017495,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017501,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017504,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017505,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017506,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017510,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017511,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017513,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017514,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017517,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017520,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017522,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017523,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017526,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017528,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017533,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017539,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017648,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12017656,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018083,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018812,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018833,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018836,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018842,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018844,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018847,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018849,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018857,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018899,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018932,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018933,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018934,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018937,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018939,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018941,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018944,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12018945,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019043,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019094,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019105,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019106,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019658,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019672,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019673,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019677,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019755,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019899,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019944,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019945,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019949,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12019979,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020048,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020068,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020069,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020070,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020071,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020072,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020073,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020074,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020075,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020509,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020510,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020513,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020532,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020544,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020555,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020624,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12020718,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021294,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021309,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021318,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021328,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021399,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021419,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021434,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021435,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021442,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021451,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021493,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021494,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021502,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021503,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021508,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021512,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021516,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021518,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021519,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021521,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021522,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021530,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021532,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021538,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021539,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021558,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021562,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021566,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021581,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021589,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021590,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021599,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021601,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021605,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021622,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021623,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021624,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021658,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021659,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021806,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021807,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12021848,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022185,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022248,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022250,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022251,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022262,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022282,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022295,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022305,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022321,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022327,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022336,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022371,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022396,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022430,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022438,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022439,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022452,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022453,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022492,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022513,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022525,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022526,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022527,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022528,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022562,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022672,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022674,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022675,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022680,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022685,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022703,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022718,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022727,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022801,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12022802,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023335,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023340,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023348,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023350,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023352,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023353,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023361,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023362,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023461,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023462,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023465,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12023470,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024041,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024043,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024064,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024149,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024225,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024232,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024235,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024236,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024243,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024248,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024249,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024252,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024254,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024307,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024308,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024356,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024368,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024386,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024387,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024430,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024431,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024440,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024550,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024572,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024628,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024632,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024643,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024644,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024645,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024652,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024769,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024782,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12024913,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12025016,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12025030,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12025056,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12025057,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12025085,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12025144,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12025672,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049570,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049577,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049578,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049580,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049581,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049582,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049583,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049585,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049612,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049616,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049617,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049619,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049621,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049623,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049625,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049631,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049634,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049635,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049644,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049646,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049647,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049648,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049649,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049653,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049682,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049684,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049685,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049686,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049687,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049688,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049710,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049713,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049714,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049721,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049724,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049725,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049727,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049733,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049734,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049735,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049739,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049740,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049741,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049742,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049743,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049745,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049746,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049747,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049749,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049750,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049751,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049776,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049793,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049798,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049803,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049806,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049813,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049814,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049815,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12049816,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12063603,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12063607,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12063613,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12064927,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12064931,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12064981,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12064991,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12065004,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12065013,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12065958,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12066017,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12066148,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12066809,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12067229,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12067464,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069117,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069175,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069199,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069266,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069268,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069269,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069270,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069272,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069301,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069348,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069399,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069518,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069579,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069580,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069697,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069793,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069794,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069800,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069872,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069886,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069887,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069916,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069921,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069954,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069974,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069982,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069983,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12069987,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070026,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070034,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070046,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070062,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070122,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070257,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070258,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070262,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070287,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070302,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070304,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070305,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070306,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070315,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12070362,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
